2021-06-21 21:09:57.116 +02:00 [INF] , 2021-04-01_11-23-23_724.jpg, car, 57 %
2021-06-21 21:09:57.124 +02:00 [INF] , 2021-04-01_11-23-23_724.jpg, car, 40 %
2021-06-21 21:09:57.379 +02:00 [INF] , 2021-04-01_11-23-23_986.jpg, car, 65 %
2021-06-21 21:09:57.762 +02:00 [INF] , 2021-04-01_11-23-24_200.jpg, car, 89 %
2021-06-21 21:09:58.126 +02:00 [INF] , 2021-04-01_11-23-24_447.jpg, car, 84 %
2021-06-21 21:09:58.132 +02:00 [INF] , 2021-04-01_11-23-24_447.jpg, car, 49 %
2021-06-21 21:09:58.415 +02:00 [INF] , 2021-04-01_11-23-24_631.jpg, car, 63 %
2021-06-21 21:09:58.422 +02:00 [INF] , 2021-04-01_11-23-24_631.jpg, car, 45 %
2021-06-21 21:09:58.665 +02:00 [INF] , 2021-04-01_11-23-25_179.jpg, car, 47 %
2021-06-21 21:09:58.900 +02:00 [INF] , 2021-04-01_11-27-59_581.jpg, car, 46 %
2021-06-21 21:09:59.380 +02:00 [INF] , 2021-04-01_11-28-00_010.jpg, car, 30 %
2021-06-21 21:09:59.918 +02:00 [INF] , 2021-04-01_11-28-00_415.jpg, car, 53 %
2021-06-21 21:10:00.643 +02:00 [INF] , 2021-04-01_11-28-00_818.jpg, car, 33 %
2021-06-21 21:10:00.884 +02:00 [INF] , 2021-04-01_11-28-01_210.jpg, car, 59 %
2021-06-21 21:10:01.115 +02:00 [INF] , 2021-04-01_11-28-01_424.jpg, car, 50 %
2021-06-21 21:10:01.361 +02:00 [INF] , 2021-04-01_11-28-01_615.jpg, car, 39 %
2021-06-21 21:10:01.618 +02:00 [INF] , 2021-04-01_11-28-01_909.jpg, car, 82 %
2021-06-21 21:10:01.879 +02:00 [INF] , 2021-04-01_11-28-02_131.jpg, car, 45 %
2021-06-21 21:10:01.886 +02:00 [INF] , 2021-04-01_11-28-02_131.jpg, car, 40 %
2021-06-21 21:10:03.571 +02:00 [INF] , 2021-04-01_11-31-05_131.jpg, car, 59 %
2021-06-21 21:10:03.810 +02:00 [INF] , 2021-04-01_11-31-05_392.jpg, car, 68 %
2021-06-21 21:10:04.046 +02:00 [INF] , 2021-04-01_11-31-05_595.jpg, car, 81 %
2021-06-21 21:10:04.317 +02:00 [INF] , 2021-04-01_11-31-05_862.jpg, car, 78 %
2021-06-21 21:10:04.323 +02:00 [INF] , 2021-04-01_11-31-05_862.jpg, car, 37 %
2021-06-21 21:10:04.609 +02:00 [INF] , 2021-04-01_11-31-06_141.jpg, car, 89 %
2021-06-21 21:10:04.934 +02:00 [INF] , 2021-04-01_11-31-06_481.jpg, car, 42 %
2021-06-21 21:10:05.208 +02:00 [INF] , 2021-04-01_11-31-06_653.jpg, car, 30 %
2021-06-21 21:10:05.469 +02:00 [INF] , 2021-04-01_11-31-06_956.jpg, car, 47 %
2021-06-21 21:10:05.712 +02:00 [INF] , 2021-04-01_11-31-07_269.jpg, car, 61 %
2021-06-21 21:10:05.955 +02:00 [INF] , 2021-04-01_11-31-07_466.jpg, car, 58 %
2021-06-21 21:10:06.213 +02:00 [INF] , 2021-04-01_11-31-07_744.jpg, car, 89 %
2021-06-21 21:10:06.445 +02:00 [INF] , 2021-04-01_11-31-07_957.jpg, car, 60 %
2021-06-21 21:10:06.714 +02:00 [INF] , 2021-04-01_11-31-08_167.jpg, truck, 31 %
2021-06-21 21:10:08.167 +02:00 [INF] , 2021-04-01_11-37-34_458.jpg, person, 36 %
2021-06-21 21:10:08.384 +02:00 [INF] , 2021-04-01_11-37-34_894.jpg, person, 60 %
2021-06-21 21:10:08.391 +02:00 [INF] , 2021-04-01_11-37-34_894.jpg, person, 34 %
2021-06-21 21:10:08.622 +02:00 [INF] , 2021-04-01_11-37-35_095.jpg, motorbike, 42 %
2021-06-21 21:10:08.851 +02:00 [INF] , 2021-04-01_11-37-35_381.jpg, person, 61 %
2021-06-21 21:10:09.110 +02:00 [INF] , 2021-04-01_11-37-35_579.jpg, person, 41 %
2021-06-21 21:10:09.116 +02:00 [INF] , 2021-04-01_11-37-35_579.jpg, person, 31 %
2021-06-21 21:10:09.411 +02:00 [INF] , 2021-04-01_11-37-35_845.jpg, person, 76 %
2021-06-21 21:10:09.720 +02:00 [INF] , 2021-04-01_11-37-36_164.jpg, person, 50 %
2021-06-21 21:10:10.956 +02:00 [INF] , 2021-04-01_11-37-37_260.jpg, person, 36 %
2021-06-21 21:10:11.229 +02:00 [INF] , 2021-04-01_11-37-37_492.jpg, person, 42 %
2021-06-21 21:10:11.475 +02:00 [INF] , 2021-04-01_11-37-37_685.jpg, person, 36 %
2021-06-21 21:10:12.932 +02:00 [INF] , 2021-04-01_11-40-57_519.jpg, car, 84 %
2021-06-21 21:10:12.938 +02:00 [INF] , 2021-04-01_11-40-57_519.jpg, car, 51 %
2021-06-21 21:10:13.230 +02:00 [INF] , 2021-04-01_11-40-57_734.jpg, car, 69 %
2021-06-21 21:10:13.236 +02:00 [INF] , 2021-04-01_11-40-57_734.jpg, car, 44 %
2021-06-21 21:10:13.516 +02:00 [INF] , 2021-04-01_11-40-57_979.jpg, car, 62 %
2021-06-21 21:10:13.755 +02:00 [INF] , 2021-04-01_11-40-58_187.jpg, car, 53 %
2021-06-21 21:10:13.762 +02:00 [INF] , 2021-04-01_11-40-58_187.jpg, car, 46 %
2021-06-21 21:10:13.987 +02:00 [INF] , 2021-04-01_11-40-58_532.jpg, car, 83 %
2021-06-21 21:10:13.993 +02:00 [INF] , 2021-04-01_11-40-58_532.jpg, car, 41 %
2021-06-21 21:10:14.384 +02:00 [INF] , 2021-04-01_11-40-58_717.jpg, car, 75 %
2021-06-21 21:10:14.659 +02:00 [INF] , 2021-04-01_11-40-58_911.jpg, car, 83 %
2021-06-21 21:10:14.894 +02:00 [INF] , 2021-04-01_11-40-59_230.jpg, car, 89 %
2021-06-21 21:10:15.152 +02:00 [INF] , 2021-04-01_11-40-59_467.jpg, car, 81 %
2021-06-21 21:10:15.397 +02:00 [INF] , 2021-04-01_11-40-59_695.jpg, car, 89 %
2021-06-21 21:10:15.630 +02:00 [INF] , 2021-04-01_11-41-00_013.jpg, car, 89 %
2021-06-21 21:10:15.922 +02:00 [INF] , 2021-04-01_11-41-00_256.jpg, car, 84 %
2021-06-21 21:10:16.159 +02:00 [INF] , 2021-04-01_11-41-00_540.jpg, car, 65 %
2021-06-21 21:10:16.412 +02:00 [INF] , 2021-04-01_11-41-00_747.jpg, car, 51 %
2021-06-21 21:10:17.065 +02:00 [INF] , 2021-04-01_11-41-01_284.jpg, car, 63 %
2021-06-21 21:10:17.309 +02:00 [INF] , 2021-04-01_11-41-01_559.jpg, car, 65 %
2021-06-21 21:10:17.554 +02:00 [INF] , 2021-04-01_11-41-01_857.jpg, car, 50 %
2021-06-21 21:10:17.776 +02:00 [INF] , 2021-04-01_11-41-02_059.jpg, car, 71 %
2021-06-21 21:10:18.008 +02:00 [INF] , 2021-04-01_11-41-02_261.jpg, car, 75 %
2021-06-21 21:10:18.256 +02:00 [INF] , 2021-04-01_11-41-02_481.jpg, car, 83 %
2021-06-21 21:10:18.525 +02:00 [INF] , 2021-04-01_11-41-02_661.jpg, car, 80 %
2021-06-21 21:10:18.778 +02:00 [INF] , 2021-04-01_11-41-02_981.jpg, car, 84 %
2021-06-21 21:10:19.090 +02:00 [INF] , 2021-04-01_11-41-03_452.jpg, car, 92 %
2021-06-21 21:10:19.368 +02:00 [INF] , 2021-04-01_11-41-03_641.jpg, car, 90 %
2021-06-21 21:10:19.615 +02:00 [INF] , 2021-04-01_11-41-03_870.jpg, car, 81 %
2021-06-21 21:10:19.856 +02:00 [INF] , 2021-04-01_11-41-04_398.jpg, car, 48 %
2021-06-21 21:10:20.083 +02:00 [INF] , 2021-04-01_11-41-04_904.jpg, car, 52 %
2021-06-21 21:10:20.334 +02:00 [INF] , 2021-04-01_11-41-05_702.jpg, car, 42 %
2021-06-21 21:10:20.788 +02:00 [INF] , 2021-04-01_11-41-06_235.jpg, car, 41 %
2021-06-21 21:10:20.795 +02:00 [INF] , 2021-04-01_11-41-06_235.jpg, car, 30 %
2021-06-21 21:10:21.033 +02:00 [INF] , 2021-04-01_11-42-45_794.jpg, car, 68 %
2021-06-21 21:10:21.625 +02:00 [INF] , 2021-04-01_11-42-46_210.jpg, car, 61 %
2021-06-21 21:10:21.900 +02:00 [INF] , 2021-04-01_11-42-46_417.jpg, car, 84 %
2021-06-21 21:10:22.579 +02:00 [INF] , 2021-04-01_11-42-47_089.jpg, car, 90 %
2021-06-21 21:10:23.009 +02:00 [INF] , 2021-04-01_11-42-47_297.jpg, car, 62 %
2021-06-21 21:10:25.048 +02:00 [INF] , 2021-04-01_11-44-02_881.jpg, car, 78 %
2021-06-21 21:10:25.062 +02:00 [INF] , 2021-04-01_11-44-02_881.jpg, car, 76 %
2021-06-21 21:10:25.382 +02:00 [INF] , 2021-04-01_11-44-03_140.jpg, car, 94 %
2021-06-21 21:10:25.651 +02:00 [INF] , 2021-04-01_11-44-03_471.jpg, car, 91 %
2021-06-21 21:10:25.967 +02:00 [INF] , 2021-04-01_11-44-03_645.jpg, car, 46 %
2021-06-21 21:10:26.281 +02:00 [INF] , 2021-04-01_11-44-03_876.jpg, car, 86 %
2021-06-21 21:10:26.541 +02:00 [INF] , 2021-04-01_11-44-04_063.jpg, car, 87 %
2021-06-21 21:10:27.142 +02:00 [INF] , 2021-04-01_11-44-04_721.jpg, car, 46 %
2021-06-21 21:10:27.434 +02:00 [INF] , 2021-04-01_11-44-05_027.jpg, car, 66 %
2021-06-21 21:10:28.044 +02:00 [INF] , 2021-04-01_11-47-46_088.jpg, car, 41 %
2021-06-21 21:10:28.055 +02:00 [INF] , 2021-04-01_11-47-46_088.jpg, car, 40 %
2021-06-21 21:10:28.605 +02:00 [INF] , 2021-04-01_11-47-46_361.jpg, car, 70 %
2021-06-21 21:10:29.161 +02:00 [INF] , 2021-04-01_11-47-46_619.jpg, car, 55 %
2021-06-21 21:10:29.600 +02:00 [INF] , 2021-04-01_11-47-46_804.jpg, car, 78 %
2021-06-21 21:10:29.943 +02:00 [INF] , 2021-04-01_11-47-47_116.jpg, car, 68 %
2021-06-21 21:10:30.199 +02:00 [INF] , 2021-04-01_11-47-47_330.jpg, car, 83 %
2021-06-21 21:10:30.443 +02:00 [INF] , 2021-04-01_11-47-47_584.jpg, car, 59 %
2021-06-21 21:10:30.694 +02:00 [INF] , 2021-04-01_11-47-47_847.jpg, car, 68 %
2021-06-21 21:10:31.002 +02:00 [INF] , 2021-04-01_11-47-48_068.jpg, car, 39 %
2021-06-21 21:10:31.271 +02:00 [INF] , 2021-04-01_11-47-48_325.jpg, car, 75 %
2021-06-21 21:10:31.510 +02:00 [INF] , 2021-04-01_11-47-48_528.jpg, car, 65 %
2021-06-21 21:10:31.767 +02:00 [INF] , 2021-04-01_11-47-48_769.jpg, car, 52 %
2021-06-21 21:10:32.062 +02:00 [INF] , 2021-04-01_11-47-48_972.jpg, car, 58 %
2021-06-21 21:10:32.369 +02:00 [INF] , 2021-04-01_11-47-49_165.jpg, car, 75 %
2021-06-21 21:10:32.631 +02:00 [INF] , 2021-04-01_11-47-49_386.jpg, car, 69 %
2021-06-21 21:10:32.861 +02:00 [INF] , 2021-04-01_11-47-49_622.jpg, car, 64 %
2021-06-21 21:10:33.162 +02:00 [INF] , 2021-04-01_11-47-49_894.jpg, car, 79 %
2021-06-21 21:10:33.451 +02:00 [INF] , 2021-04-01_11-47-50_214.jpg, car, 79 %
2021-06-21 21:10:33.682 +02:00 [INF] , 2021-04-01_11-47-50_426.jpg, car, 88 %
2021-06-21 21:10:33.928 +02:00 [INF] , 2021-04-01_11-47-50_686.jpg, car, 36 %
2021-06-21 21:10:34.180 +02:00 [INF] , 2021-04-01_11-47-51_003.jpg, car, 73 %
2021-06-21 21:10:34.479 +02:00 [INF] , 2021-04-01_11-47-51_286.jpg, car, 78 %
2021-06-21 21:10:34.486 +02:00 [INF] , 2021-04-01_11-47-51_286.jpg, car, 45 %
2021-06-21 21:10:34.730 +02:00 [INF] , 2021-04-01_11-47-51_514.jpg, car, 63 %
2021-06-21 21:10:35.038 +02:00 [INF] , 2021-04-01_11-47-51_709.jpg, car, 75 %
2021-06-21 21:10:35.427 +02:00 [INF] , 2021-04-01_11-47-52_098.jpg, car, 69 %
2021-06-21 21:10:35.746 +02:00 [INF] , 2021-04-01_11-47-52_490.jpg, car, 63 %
2021-06-21 21:10:37.627 +02:00 [INF] , 2021-04-01_11-53-19_342.jpg, person, 39 %
2021-06-21 21:10:38.534 +02:00 [INF] , 2021-04-01_11-53-20_134.jpg, person, 30 %
2021-06-21 21:10:39.089 +02:00 [INF] , 2021-04-01_11-55-51_523.jpg, car, 83 %
2021-06-21 21:10:39.382 +02:00 [INF] , 2021-04-01_11-55-51_785.jpg, car, 78 %
2021-06-21 21:10:39.666 +02:00 [INF] , 2021-04-01_11-55-51_986.jpg, car, 50 %
2021-06-21 21:10:39.912 +02:00 [INF] , 2021-04-01_11-55-52_314.jpg, car, 66 %
2021-06-21 21:10:40.225 +02:00 [INF] , 2021-04-01_11-55-52_607.jpg, car, 78 %
2021-06-21 21:10:40.582 +02:00 [INF] , 2021-04-01_11-55-52_924.jpg, car, 82 %
2021-06-21 21:10:40.859 +02:00 [INF] , 2021-04-01_11-55-53_141.jpg, car, 40 %
2021-06-21 21:10:41.145 +02:00 [INF] , 2021-04-01_11-55-53_448.jpg, car, 36 %
2021-06-21 21:10:41.396 +02:00 [INF] , 2021-04-01_11-55-53_724.jpg, car, 66 %
2021-06-21 21:10:41.674 +02:00 [INF] , 2021-04-01_11-55-53_911.jpg, car, 69 %
2021-06-21 21:10:44.003 +02:00 [INF] , 2021-04-01_11-58-33_128.jpg, person, 35 %
2021-06-21 21:10:44.274 +02:00 [INF] , 2021-04-01_11-58-33_700.jpg, person, 34 %
2021-06-21 21:10:44.536 +02:00 [INF] , 2021-04-01_11-58-33_898.jpg, person, 32 %
2021-06-21 21:10:45.731 +02:00 [INF] , 2021-04-01_11-58-35_009.jpg, person, 76 %
2021-06-21 21:10:45.739 +02:00 [INF] , 2021-04-01_11-58-35_009.jpg, person, 41 %
2021-06-21 21:10:45.979 +02:00 [INF] , 2021-04-01_11-58-35_214.jpg, person, 52 %
2021-06-21 21:10:45.986 +02:00 [INF] , 2021-04-01_11-58-35_214.jpg, person, 48 %
2021-06-21 21:10:48.945 +02:00 [INF] , 2021-04-01_12-01-29_423.jpg, car, 88 %
2021-06-21 21:10:48.953 +02:00 [INF] , 2021-04-01_12-01-29_423.jpg, car, 75 %
2021-06-21 21:10:49.219 +02:00 [INF] , 2021-04-01_12-01-29_712.jpg, car, 66 %
2021-06-21 21:10:49.225 +02:00 [INF] , 2021-04-01_12-01-29_712.jpg, car, 41 %
2021-06-21 21:10:49.451 +02:00 [INF] , 2021-04-01_12-01-29_903.jpg, car, 91 %
2021-06-21 21:10:49.986 +02:00 [INF] , 2021-04-01_12-01-30_452.jpg, car, 63 %
2021-06-21 21:10:50.271 +02:00 [INF] , 2021-04-01_12-01-30_628.jpg, car, 66 %
2021-06-21 21:10:50.667 +02:00 [INF] , 2021-04-01_12-01-30_826.jpg, car, 90 %
2021-06-21 21:10:50.893 +02:00 [INF] , 2021-04-01_12-01-31_139.jpg, car, 67 %
2021-06-21 21:10:51.140 +02:00 [INF] , 2021-04-01_12-01-31_337.jpg, car, 76 %
2021-06-21 21:10:51.412 +02:00 [INF] , 2021-04-01_12-01-31_751.jpg, car, 69 %
2021-06-21 21:10:51.696 +02:00 [INF] , 2021-04-01_12-01-31_976.jpg, car, 62 %
2021-06-21 21:10:55.185 +02:00 [INF] , 2021-04-01_12-04-27_608.jpg, car, 86 %
2021-06-21 21:10:55.507 +02:00 [INF] , 2021-04-01_12-04-28_020.jpg, car, 84 %
2021-06-21 21:10:55.767 +02:00 [INF] , 2021-04-01_12-04-28_318.jpg, car, 73 %
2021-06-21 21:10:55.996 +02:00 [INF] , 2021-04-01_12-04-28_534.jpg, car, 90 %
2021-06-21 21:10:56.247 +02:00 [INF] , 2021-04-01_12-04-28_787.jpg, car, 89 %
2021-06-21 21:10:56.521 +02:00 [INF] , 2021-04-01_12-04-28_988.jpg, car, 81 %
2021-06-21 21:10:56.528 +02:00 [INF] , 2021-04-01_12-04-28_988.jpg, car, 49 %
2021-06-21 21:10:56.994 +02:00 [INF] , 2021-04-01_12-04-29_214.jpg, car, 88 %
2021-06-21 21:10:57.247 +02:00 [INF] , 2021-04-01_12-04-29_540.jpg, car, 86 %
2021-06-21 21:10:57.490 +02:00 [INF] , 2021-04-01_12-04-29_757.jpg, car, 79 %
2021-06-21 21:10:57.750 +02:00 [INF] , 2021-04-01_12-04-30_005.jpg, car, 50 %
2021-06-21 21:10:57.983 +02:00 [INF] , 2021-04-01_12-04-30_256.jpg, car, 45 %
2021-06-21 21:10:57.989 +02:00 [INF] , 2021-04-01_12-04-30_256.jpg, car, 31 %
2021-06-21 21:10:58.228 +02:00 [INF] , 2021-04-01_12-04-30_514.jpg, car, 53 %
2021-06-21 21:10:58.234 +02:00 [INF] , 2021-04-01_12-04-30_514.jpg, car, 48 %
2021-06-21 21:10:58.558 +02:00 [INF] , 2021-04-01_12-04-30_765.jpg, car, 66 %
2021-06-21 21:10:58.564 +02:00 [INF] , 2021-04-01_12-04-30_765.jpg, car, 66 %
2021-06-21 21:10:58.848 +02:00 [INF] , 2021-04-01_12-04-30_966.jpg, car, 51 %
2021-06-21 21:10:58.854 +02:00 [INF] , 2021-04-01_12-04-30_966.jpg, car, 49 %
2021-06-21 21:10:59.138 +02:00 [INF] , 2021-04-01_12-04-31_228.jpg, truck, 56 %
2021-06-21 21:10:59.146 +02:00 [INF] , 2021-04-01_12-04-31_228.jpg, truck, 41 %
2021-06-21 21:10:59.154 +02:00 [INF] , 2021-04-01_12-04-31_228.jpg, car, 43 %
2021-06-21 21:10:59.162 +02:00 [INF] , 2021-04-01_12-04-31_228.jpg, car, 42 %
2021-06-21 21:10:59.538 +02:00 [INF] , 2021-04-01_12-04-31_543.jpg, truck, 70 %
2021-06-21 21:10:59.544 +02:00 [INF] , 2021-04-01_12-04-31_543.jpg, truck, 58 %
2021-06-21 21:10:59.551 +02:00 [INF] , 2021-04-01_12-04-31_543.jpg, car, 63 %
2021-06-21 21:10:59.558 +02:00 [INF] , 2021-04-01_12-04-31_543.jpg, car, 39 %
2021-06-21 21:10:59.799 +02:00 [INF] , 2021-04-01_12-04-31_796.jpg, truck, 65 %
2021-06-21 21:10:59.806 +02:00 [INF] , 2021-04-01_12-04-31_796.jpg, truck, 52 %
2021-06-21 21:10:59.812 +02:00 [INF] , 2021-04-01_12-04-31_796.jpg, car, 47 %
2021-06-21 21:10:59.820 +02:00 [INF] , 2021-04-01_12-04-31_796.jpg, car, 47 %
2021-06-21 21:11:00.088 +02:00 [INF] , 2021-04-01_12-04-32_039.jpg, car, 65 %
2021-06-21 21:11:00.096 +02:00 [INF] , 2021-04-01_12-04-32_039.jpg, car, 60 %
2021-06-21 21:11:00.101 +02:00 [INF] , 2021-04-01_12-04-32_039.jpg, truck, 42 %
2021-06-21 21:11:00.106 +02:00 [INF] , 2021-04-01_12-04-32_039.jpg, truck, 31 %
2021-06-21 21:11:00.355 +02:00 [INF] , 2021-04-01_12-04-32_281.jpg, car, 74 %
2021-06-21 21:11:00.361 +02:00 [INF] , 2021-04-01_12-04-32_281.jpg, car, 69 %
2021-06-21 21:11:00.368 +02:00 [INF] , 2021-04-01_12-04-32_281.jpg, car, 34 %
2021-06-21 21:11:00.623 +02:00 [INF] , 2021-04-01_12-04-32_555.jpg, car, 83 %
2021-06-21 21:11:00.629 +02:00 [INF] , 2021-04-01_12-04-32_555.jpg, car, 62 %
2021-06-21 21:11:00.635 +02:00 [INF] , 2021-04-01_12-04-32_555.jpg, car, 52 %
2021-06-21 21:11:00.880 +02:00 [INF] , 2021-04-01_12-04-32_747.jpg, car, 76 %
2021-06-21 21:11:00.886 +02:00 [INF] , 2021-04-01_12-04-32_747.jpg, car, 49 %
2021-06-21 21:11:01.173 +02:00 [INF] , 2021-04-01_12-04-33_025.jpg, car, 76 %
2021-06-21 21:11:01.179 +02:00 [INF] , 2021-04-01_12-04-33_025.jpg, car, 61 %
2021-06-21 21:11:01.185 +02:00 [INF] , 2021-04-01_12-04-33_025.jpg, car, 46 %
2021-06-21 21:11:01.505 +02:00 [INF] , 2021-04-01_12-04-33_236.jpg, car, 68 %
2021-06-21 21:11:01.513 +02:00 [INF] , 2021-04-01_12-04-33_236.jpg, car, 66 %
2021-06-21 21:11:01.520 +02:00 [INF] , 2021-04-01_12-04-33_236.jpg, car, 55 %
2021-06-21 21:11:01.826 +02:00 [INF] , 2021-04-01_12-04-33_484.jpg, car, 71 %
2021-06-21 21:11:01.832 +02:00 [INF] , 2021-04-01_12-04-33_484.jpg, car, 67 %
2021-06-21 21:11:01.838 +02:00 [INF] , 2021-04-01_12-04-33_484.jpg, car, 39 %
2021-06-21 21:11:02.100 +02:00 [INF] , 2021-04-01_12-04-33_770.jpg, car, 75 %
2021-06-21 21:11:02.106 +02:00 [INF] , 2021-04-01_12-04-33_770.jpg, car, 62 %
2021-06-21 21:11:02.112 +02:00 [INF] , 2021-04-01_12-04-33_770.jpg, car, 34 %
2021-06-21 21:11:02.405 +02:00 [INF] , 2021-04-01_12-04-33_995.jpg, car, 62 %
2021-06-21 21:11:02.636 +02:00 [INF] , 2021-04-01_12-04-34_343.jpg, car, 54 %
2021-06-21 21:11:02.866 +02:00 [INF] , 2021-04-01_12-04-34_601.jpg, car, 63 %
2021-06-21 21:11:02.872 +02:00 [INF] , 2021-04-01_12-04-34_601.jpg, car, 62 %
2021-06-21 21:11:03.128 +02:00 [INF] , 2021-04-01_12-04-34_914.jpg, car, 76 %
2021-06-21 21:11:03.134 +02:00 [INF] , 2021-04-01_12-04-34_914.jpg, car, 48 %
2021-06-21 21:11:03.401 +02:00 [INF] , 2021-04-01_12-04-35_221.jpg, car, 64 %
2021-06-21 21:11:03.407 +02:00 [INF] , 2021-04-01_12-04-35_221.jpg, car, 42 %
2021-06-21 21:11:03.670 +02:00 [INF] , 2021-04-01_12-04-35_458.jpg, car, 87 %
2021-06-21 21:11:03.677 +02:00 [INF] , 2021-04-01_12-04-35_458.jpg, car, 74 %
2021-06-21 21:11:04.032 +02:00 [INF] , 2021-04-01_12-04-35_643.jpg, car, 86 %
2021-06-21 21:11:04.038 +02:00 [INF] , 2021-04-01_12-04-35_643.jpg, car, 69 %
2021-06-21 21:11:04.317 +02:00 [INF] , 2021-04-01_12-04-35_847.jpg, car, 53 %
2021-06-21 21:11:04.323 +02:00 [INF] , 2021-04-01_12-04-35_847.jpg, car, 48 %
2021-06-21 21:11:04.582 +02:00 [INF] , 2021-04-01_12-04-36_105.jpg, car, 56 %
2021-06-21 21:11:04.859 +02:00 [INF] , 2021-04-01_12-04-36_348.jpg, car, 79 %
2021-06-21 21:11:04.865 +02:00 [INF] , 2021-04-01_12-04-36_348.jpg, car, 32 %
2021-06-21 21:11:05.189 +02:00 [INF] , 2021-04-01_12-04-36_728.jpg, car, 79 %
2021-06-21 21:11:05.476 +02:00 [INF] , 2021-04-01_12-04-37_137.jpg, car, 78 %
2021-06-21 21:11:05.710 +02:00 [INF] , 2021-04-01_12-04-38_004.jpg, car, 72 %
2021-06-21 21:11:06.288 +02:00 [INF] , 2021-04-01_12-04-38_480.jpg, car, 52 %
2021-06-21 21:11:06.673 +02:00 [INF] , 2021-04-01_12-04-38_752.jpg, car, 64 %
2021-06-21 21:11:06.998 +02:00 [INF] , 2021-04-01_12-04-38_948.jpg, car, 62 %
2021-06-21 21:11:07.367 +02:00 [INF] , 2021-04-01_12-04-39_188.jpg, car, 67 %
2021-06-21 21:11:07.710 +02:00 [INF] , 2021-04-01_12-04-39_483.jpg, car, 56 %
2021-06-21 21:11:08.040 +02:00 [INF] , 2021-04-01_12-04-40_019.jpg, car, 36 %
2021-06-21 21:11:08.384 +02:00 [INF] , 2021-04-01_12-04-40_706.jpg, car, 59 %
2021-06-21 21:11:08.390 +02:00 [INF] , 2021-04-01_12-04-40_706.jpg, car, 47 %
2021-06-21 21:11:08.774 +02:00 [INF] , 2021-04-01_12-04-43_148.jpg, car, 66 %
2021-06-21 21:11:08.781 +02:00 [INF] , 2021-04-01_12-04-43_148.jpg, car, 53 %
2021-06-21 21:11:09.054 +02:00 [INF] , 2021-04-01_12-04-43_381.jpg, car, 43 %
2021-06-21 21:11:09.062 +02:00 [INF] , 2021-04-01_12-04-43_381.jpg, car, 36 %
2021-06-21 21:11:09.456 +02:00 [INF] , 2021-04-01_12-04-43_604.jpg, car, 62 %
2021-06-21 21:11:09.753 +02:00 [INF] , 2021-04-01_12-04-44_030.jpg, car, 61 %
2021-06-21 21:11:09.998 +02:00 [INF] , 2021-04-01_12-04-44_269.jpg, car, 85 %
2021-06-21 21:11:10.278 +02:00 [INF] , 2021-04-01_12-04-44_478.jpg, car, 81 %
2021-06-21 21:11:10.502 +02:00 [INF] , 2021-04-01_12-04-44_802.jpg, car, 91 %
2021-06-21 21:11:10.801 +02:00 [INF] , 2021-04-01_12-04-45_015.jpg, car, 79 %
2021-06-21 21:11:11.157 +02:00 [INF] , 2021-04-01_12-04-45_320.jpg, car, 91 %
2021-06-21 21:11:11.525 +02:00 [INF] , 2021-04-01_12-04-45_583.jpg, car, 79 %
2021-06-21 21:11:12.128 +02:00 [INF] , 2021-04-01_12-09-51_545.jpg, person, 34 %
2021-06-21 21:11:12.424 +02:00 [INF] , 2021-04-01_12-09-51_750.jpg, person, 86 %
2021-06-21 21:11:12.719 +02:00 [INF] , 2021-04-01_12-09-52_061.jpg, person, 94 %
2021-06-21 21:11:12.997 +02:00 [INF] , 2021-04-01_12-09-52_264.jpg, person, 44 %
2021-06-21 21:11:13.316 +02:00 [INF] , 2021-04-01_12-09-52_477.jpg, person, 66 %
2021-06-21 21:11:13.605 +02:00 [INF] , 2021-04-01_12-09-52_786.jpg, person, 71 %
2021-06-21 21:11:13.852 +02:00 [INF] , 2021-04-01_12-09-53_038.jpg, person, 86 %
2021-06-21 21:11:14.119 +02:00 [INF] , 2021-04-01_12-09-53_277.jpg, person, 83 %
2021-06-21 21:11:14.400 +02:00 [INF] , 2021-04-01_12-09-53_510.jpg, person, 61 %
2021-06-21 21:11:14.831 +02:00 [INF] , 2021-04-01_12-09-53_704.jpg, person, 77 %
2021-06-21 21:11:15.064 +02:00 [INF] , 2021-04-01_12-09-53_991.jpg, person, 57 %
2021-06-21 21:11:15.326 +02:00 [INF] , 2021-04-01_12-09-54_178.jpg, person, 73 %
2021-06-21 21:11:15.587 +02:00 [INF] , 2021-04-01_12-09-54_421.jpg, person, 51 %
2021-06-21 21:11:18.235 +02:00 [INF] , 2021-04-01_12-17-13_697.jpg, person, 33 %
2021-06-21 21:11:19.356 +02:00 [INF] , 2021-04-01_12-17-14_641.jpg, car, 35 %
2021-06-21 21:11:19.837 +02:00 [INF] , 2021-04-01_12-17-15_134.jpg, person, 54 %
2021-06-21 21:11:27.826 +02:00 [INF] , 2021-04-01_12-20-36_386.jpg, person, 41 %
2021-06-21 21:11:28.066 +02:00 [INF] , 2021-04-01_12-20-36_709.jpg, person, 45 %
2021-06-21 21:11:28.484 +02:00 [INF] , 2021-04-01_12-20-37_278.jpg, person, 35 %
2021-06-21 21:11:30.200 +02:00 [INF] , 2021-04-01_12-23-54_682.jpg, car, 86 %
2021-06-21 21:11:30.453 +02:00 [INF] , 2021-04-01_12-23-54_922.jpg, car, 87 %
2021-06-21 21:11:30.707 +02:00 [INF] , 2021-04-01_12-23-55_109.jpg, car, 79 %
